College ID,College Name,Branch ID,Branch Name,Status,Is State Level,Seat Type,Category,Cutoff Merit No,Score / Percentile,Year,Stage,Category_Group,Seat_Level
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,GSCS,132757.0,16.2430441,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,GSTS,133471.0,15.6886806,2023,I,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,GVJS,131330.0,18.2192293,2023,I,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,GNT1S,73451.0,66.4309764,2023,I,NT1,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,GOBCS,90453.0,55.7163295,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,LOPENS,34947.0,85.4445126,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,LSCS,61136.0,73.2522683,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,LNT2S,63027.0,71.9809302,2023,I,NT2,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,LNT3S,40627.0,83.1704016,2023,I,NT3,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,LOBCS,46159.0,80.6210251,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,34132.0,85.9227307,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,TFWS,53536.0,76.8406961,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614619110,Civil Engineering,Un-Aided Autonomous,1,State Level,EWS,68302.0,69.3042857,2023,I,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GOPENS,44083.0,81.2345291,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GSCS,134909.0,13.3235504,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GSTS,37665.0,84.3950599,2023,I,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GVJS,63323.0,71.8303504,2023,I,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GNT1S,42676.0,82.2034564,2023,I,NT1,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GNT2S,47885.0,79.7807688,2023,I,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GNT3S,52861.0,77.4193548,2023,I,NT3,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,GOBCS,36771.0,84.5158411,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LOPENS,86261.0,58.5474069,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LSCS,61386.0,73.2522683,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LSTS,97437.0,50.6107355,2023,I,ST,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LVJS,102830.0,46.4499379,2023,I,VJ,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LNT1S,22404.0,90.934727,2023,I,NT1,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LNT2S,29796.0,87.7770341,2023,I,NT2,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,LOBCS,69704.0,68.8122862,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,PWDOPENS,85921.0,58.7124464,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,PWDOBCS,114155.0,36.5842646,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,83104.0,60.8798115,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,DEFSCS,68139.0,69.597699,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,DEFOBCS,83865.0,59.9249812,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614624510,Computer Engineering,Un-Aided Autonomous,1,State Level,TFWS,90993.0,55.2985075,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GOPENS,80804.0,61.6881259,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GSCS,131343.0,18.2192293,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GSTS,75172.0,65.3263316,2023,I,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GVJS,117741.0,33.2472877,2023,I,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GNT1S,88292.0,56.982253,2023,I,NT1,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GNT2S,68561.0,69.2172491,2023,I,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GNT3S,125934.0,24.5412844,2023,I,NT3,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,GOBCS,73651.0,66.4309764,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LOPENS,81764.0,61.432847,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LSCS,71281.0,67.5703113,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LVJS,109879.0,40.6521983,2023,I,VJ,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LNT1S,38308.0,84.2006246,2023,I,NT1,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LNT2S,60723.0,73.3779089,2023,I,NT2,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LNT3S,55701.0,75.8958975,2023,I,NT3,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,LOBCS,78412.0,63.6508999,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,DEFOPENS,88076.0,56.982253,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,DEFOBCS,66453.0,70.5106049,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,TFWS,56647.0,75.340282,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,DEFRVJS,136015.0,11.7198075,2023,I,OTHER,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,DEFROBCS,65776.0,71.0587355,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637210,Electronics and Telecommunication Engg,Un-Aided Autonomous,1,State Level,EWS,54589.0,76.6367377,2023,I,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,GOPENS,73043.0,66.6716379,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,GSCS,69636.0,68.8122862,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,GSTS,62056.0,72.6119403,2023,I,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,GNT1S,60913.0,73.2701208,2023,I,NT1,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,GNT3S,124097.0,26.775031,2023,I,NT3,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,GOBCS,58736.0,74.4658288,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,LOPENS,92609.0,54.0043616,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,LSCS,85721.0,58.7429854,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,LVJS,65751.0,71.0587355,2023,I,VJ,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,LNT2S,47979.0,79.7413145,2023,I,NT2,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,LOBCS,84676.0,59.6839864,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,120488.0,30.5890703,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,TFWS,62247.0,72.6119403,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,DEFROBCS,32023.0,86.8453057,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614637610,Electronics Engineering,Un-Aided Autonomous,1,State Level,EWS,42707.0,82.2034564,2023,I,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GOPENS,83307.0,60.750409,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GSCS,111573.0,39.0377062,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GVJS,104551.0,45.6445719,2023,I,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GNT2S,103233.0,46.1690466,2023,I,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GOBCS,86694.0,58.1382561,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LOPENS,127398.0,22.9499823,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LSCS,81933.0,61.432847,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LSTS,108228.0,42.4233825,2023,I,ST,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LNT1S,107083.0,43.1162283,2023,I,NT1,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LNT3S,105004.0,44.6898706,2023,I,NT3,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LOBCS,115415.0,35.624509,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,89918.0,55.8997381,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,TFWS,139884.0,6.1669865,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,EWS,92968.0,53.8156961,2023,I,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GOPENS,111840.0,39.0377062,2023,II,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GSCS,88570.0,56.7405028,2023,II,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GVJS,123302.0,27.3241113,2023,II,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GNT2S,107705.0,42.5955447,2023,II,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,GOBCS,112513.0,38.8357386,2023,II,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LOPENS,124642.0,26.0127532,2023,II,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LSCS,137919.0,9.2629778,2023,II,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LSTS,48346.0,79.5863208,2023,II,ST,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LNT1S,70442.0,68.3823818,2023,II,NT1,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LNT3S,125253.0,25.3087578,2023,II,NT3,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,LOBCS,126407.0,24.0591998,2023,II,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,91411.0,55.2709127,2023,II,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,TFWS,116364.0,35.1345873,2023,II,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614650710,Chemical Engineering,Un-Aided Autonomous,1,State Level,EWS,124823.0,26.0127532,2023,II,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GOPENS,96488.0,51.0567213,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GSCS,104853.0,44.6898706,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GSTS,20566.0,91.7186508,2023,I,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GVJS,48994.0,79.3939394,2023,I,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GNT1S,51252.0,78.1143775,2023,I,NT1,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GNT2S,20845.0,91.6889238,2023,I,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GNT3S,21071.0,91.4590348,2023,I,NT3,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GOBCS,36366.0,84.9532361,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LOPENS,27359.0,88.8028432,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LSCS,19264.0,92.2256284,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LVJS,41021.0,82.869523,2023,I,VJ,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LNT2S,45694.0,80.8641005,2023,I,NT2,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LOBCS,33301.0,86.2561357,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,28091.0,88.5133125,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,TFWS,31786.0,86.9095112,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,EWS,7928.0,96.9303086,2023,I,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GOPENS,121632.0,29.3464077,2023,II,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GSCS,91515.0,55.2709127,2023,II,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GSTS,17379.0,93.09626,2023,II,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GVJS,30613.0,87.4150328,2023,II,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GNT1S,58581.0,74.4658288,2023,II,NT1,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GNT2S,55040.0,76.2843676,2023,II,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GNT3S,43428.0,81.8534982,2023,II,NT3,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,GOBCS,42216.0,82.251586,2023,II,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LOPENS,27768.0,88.6695314,2023,II,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LSCS,63736.0,71.6671025,2023,II,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LVJS,30041.0,87.6984872,2023,II,VJ,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LNT2S,44694.0,81.0352521,2023,II,NT2,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,LOBCS,9142.0,96.4414768,2023,II,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,DEFOPENS,22684.0,90.8072168,2023,II,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,TFWS,53094.0,77.0079706,2023,II,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614661210,Mechanical Engineering,Un-Aided Autonomous,1,State Level,EWS,54366.0,76.7173434,2023,II,EWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,GOPENS,68789.0,69.2172491,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,GSCS,130070.0,19.9324831,2023,I,SC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,GSTS,99705.0,49.2213366,2023,I,ST,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,GVJS,74750.0,65.9622938,2023,I,VJ,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,GNT2S,134235.0,14.4711178,2023,I,NT2,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,GOBCS,97992.0,49.6513702,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,LOPENS,74349.0,66.0524144,2023,I,OPEN,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,LSCS,118747.0,32.3660798,2023,I,SC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,LNT1S,75900.0,65.0367935,2023,I,NT1,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,LOBCS,83816.0,59.9249812,2023,I,OBC,Home_University
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,DEFOPENS,41288.0,82.540133,2023,I,OPEN,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,TFWS,52320.0,77.7994669,2023,I,TFWS,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,DEFROBCS,42899.0,82.1650299,2023,I,OBC,State
6146,"MIT Academy of Engineering,Alandi, Pune",614692710,Computer Engineering (Software Engineering),Un-Aided Autonomous,1,State Level,EWS,92164.0,54.6296296,2023,I,EWS,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614919110,Civil Engineering,Un-Aided Linguistic Minority - Hindi,0,Home University,GOPENH,65889.0,70.6180504,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614919110,Civil Engineering,Un-Aided Linguistic Minority - Hindi,0,Other Than Home University,GOPENO,50375.0,78.4065273,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,0,Home University,GOPENH,107513.0,42.9215913,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,0,Home University,LOPENH,52789.0,77.4193548,2023,I,OTHER,Home_University
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,0,Other Than Home University,GOPENO,39348.0,83.4300164,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,0,Other Than Home University,LOPENO,90598.0,55.7163295,2023,I,OTHER,Home_University
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,1,State Level,MI,69964.0,68.401414,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,1,State Level,TFWS,47459.0,79.7907966,2023,I,TFWS,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924610,Information Technology,Un-Aided Linguistic Minority - Hindi,0,Home University,GOPENH,107980.0,42.5530244,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924610,Information Technology,Un-Aided Linguistic Minority - Hindi,0,Home University,LOPENH,69885.0,68.8122862,2023,I,OTHER,Home_University
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924610,Information Technology,Un-Aided Linguistic Minority - Hindi,0,Other Than Home University,GOPENO,28532.0,88.2793393,2023,I,OTHER,State
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924610,Information Technology,Un-Aided Linguistic Minority - Hindi,0,Other Than Home University,LOPENO,116837.0,34.1365462,2023,I,OTHER,Home_University
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924610,Information Technology,Un-Aided Linguistic Minority - Hindi,1,State Level,MI,36917.0,84.5084815,2023,I,OTHER,State
