College ID,College Name,Branch ID,Branch Name,Seat Type,Category,Category_Group,Status,Is State Level,score_2022,score_2023,score_2024,delta_22_23,delta_23_24,avg_delta,trend_slope,score_3yr_mean,score_3yr_std,Branch Name_enc,Seat Type_enc,Category_enc,Category_Group_enc,Status_enc
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126824210,Computer Science and Engineering,Home University,GSCH,OTHER,Un-Aided,0,93.5655058,2.9154061,55.2318816,-90.6500997,52.3164755,-19.166812099999998,142.9665752,50.57093116666667,45.50443371927045,16,0,17,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126824210,Computer Science and Engineering,Home University,LOBCH,OTHER,Un-Aided,0,59.7201871,65.3263316,38.0295157,5.606144500000006,-27.296815900000006,-10.8453357,-32.90296040000001,54.358678133333335,14.416600617668458,16,0,29,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126824210,Computer Science and Engineering,Home University,LOPENH,OTHER,Un-Aided,0,94.9790794,83.878077,32.8344132,-11.101002399999999,-51.043663800000004,-31.0723331,-39.942661400000006,70.56385653333334,33.14274029487619,16,0,31,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126824210,Computer Science and Engineering,Home University,LSCH,OTHER,Un-Aided,0,89.2748671,84.216054,87.2784734,-5.058813099999995,3.062419399999996,-0.9981968499999994,8.12123249999999,86.9231315,2.5480577690869954,16,0,33,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126824210,Computer Science and Engineering,State Level,EWS,EWS,Un-Aided,1,59.6829046,89.6939217,68.4785771,30.011017100000004,-21.21534460000001,4.3978362499999974,-51.22636170000001,72.6184678,15.427874386968643,16,2,5,0,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126835610,Electrical Engg[Electronics and Power],Home University,GOPENH,OTHER,Un-Aided,0,90.7746979,76.2843676,81.7098306,-14.49033030000001,5.425463000000008,-4.5324336500000015,19.91579330000002,82.92296536666667,7.3209418808201265,28,0,14,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126835610,Electrical Engg[Electronics and Power],Home University,LOPENH,OTHER,Un-Aided,0,96.9200835,9.2629778,80.7840564,-87.6571057,71.5210786,-8.068013550000003,159.1781843,62.32237256666667,46.65369623509711,28,0,31,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126837210,Electronics and Telecommunication Engg,Home University,GOBCH,OTHER,Un-Aided,0,89.0325033,62.4868401,83.1983982,-26.5456632,20.711558099999998,-2.917052550000001,47.2572213,78.23924720000001,13.950374283959528,35,0,12,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126837210,Electronics and Telecommunication Engg,Home University,GOPENH,OTHER,Un-Aided,0,44.6471616,75.1687111,35.2166182,30.5215495,-39.9520929,-4.715271699999999,-70.47364239999999,51.677496966666666,20.88328621885001,35,0,14,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126837210,Electronics and Telecommunication Engg,Home University,LOBCH,OTHER,Un-Aided,0,87.0240046,73.2522683,90.5124049,-13.7717363,17.26013660000001,1.7442001500000046,31.03187290000001,83.59622593333333,9.126353532677019,35,0,29,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126837210,Electronics and Telecommunication Engg,Home University,LOPENH,OTHER,Un-Aided,0,96.0722219,68.8122862,73.8486985,-27.2599357,5.036412299999995,-11.111761700000002,32.296347999999995,79.57773553333334,14.504910292346251,35,0,31,6,4
1268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",126861210,Mechanical Engineering,Home University,LOPENH,OTHER,Un-Aided,0,81.4005843,69.7774101,95.3474417,-11.623174200000008,25.570031600000007,6.9734286999999995,37.193205800000015,82.17514536666665,12.802600815488491,45,0,31,6,4
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,DEFOBCS,OBC,Government-Aided Autonomous,1,39.8713522,42.2969628,60.2294112,2.425610600000006,17.9324484,10.179029500000002,15.506837799999992,47.46590873333334,11.119853556057413,16,2,0,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,DEFOPENS,OPEN,Government-Aided Autonomous,1,73.5739966,88.9909977,21.4924132,15.417001099999993,-67.49858449999999,-26.0407917,-82.91558559999999,61.35246916666667,35.37003006754022,16,2,1,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GNT1S,NT1,Government-Aided Autonomous,1,71.4470469,29.9996237,65.2298851,-41.4474232,35.2302614,-3.1085808999999998,76.6776846,55.5588519,22.352156156545643,16,2,7,1,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GNT2S,NT2,Government-Aided Autonomous,1,49.0525702,32.3660798,12.5620266,-16.686490399999997,-19.804053200000002,-18.245271799999998,-3.1175628000000053,31.3268922,18.267454015457943,16,2,9,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GNT3S,NT3,Government-Aided Autonomous,1,58.8113371,83.4053417,6.2330849,24.59400459999999,-77.1722568,-26.289126100000004,-101.76626139999999,49.483254566666666,39.42269838193214,16,2,11,3,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GOBCS,OBC,Government-Aided Autonomous,1,88.5953918,13.6087239,18.576741,-74.9866679,4.968017099999999,-35.0093254,79.954685,40.26028556666667,41.933067732008205,16,2,13,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GOPENS,OPEN,Government-Aided Autonomous,1,71.6451268,61.6397637,67.5881106,-10.005363099999997,5.94834689999999,-2.0285081000000034,15.953709999999987,66.95766703333334,5.032386810329063,16,2,16,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GSCS,SC,Government-Aided Autonomous,1,64.7353734,78.5775598,17.3380806,13.842186400000003,-61.239479200000005,-23.6986464,-75.08166560000001,53.55033793333334,32.11537352989611,16,2,18,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GSTS,ST,Government-Aided Autonomous,1,70.2135829,69.3042857,60.6237408,-0.9092972000000117,-8.680544899999994,-4.794921050000003,-7.771247699999982,66.7138698,5.29376602967705,16,2,20,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,GVJS,VJ,Government-Aided Autonomous,1,79.2815054,11.3993838,18.576741,-67.8821216,7.177357199999998,-30.352382200000005,75.05947880000001,36.419210066666665,37.292906631496486,16,2,22,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LNT1S,NT1,Government-Aided Autonomous,1,42.7946749,95.330155,16.2423214,52.53548010000001,-79.08783360000001,-13.276176750000001,-131.6233137,51.45571710000001,40.248994954880025,16,2,24,1,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LNT2S,NT2,Government-Aided Autonomous,1,3.5945703,88.2852988,25.5936912,84.6907285,-62.69160760000001,10.999560449999997,-147.38233610000003,39.15785343333334,43.94450757812992,16,2,26,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LNT3S,NT3,Government-Aided Autonomous,1,27.3337429,40.6521983,34.1954023,13.318455400000001,-6.456796000000004,3.4308296999999985,-19.775251400000005,34.060447833333335,6.660253230283534,16,2,28,3,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LOBCS,OBC,Government-Aided Autonomous,1,60.6284658,90.5447224,1.3269101,29.916256599999997,-89.21781229999999,-29.650777849999997,-119.13406889999999,50.8333661,45.40828659506118,16,2,30,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LOPENS,OPEN,Government-Aided Autonomous,1,80.1068911,44.6898706,2.9443123,-35.4170205,-41.7455583,-38.5812894,-6.328537799999999,42.580358,38.62451843484552,16,2,32,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LSCS,SC,Government-Aided Autonomous,1,55.8902921,27.145045,3.160094,-28.745247100000004,-23.984951,-26.36509905,4.760296100000005,28.731810366666668,26.40088665486352,16,2,34,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LSTS,ST,Government-Aided Autonomous,1,50.816249,66.6716379,24.3027383,15.855388899999994,-42.36889959999999,-13.256755349999999,-58.224288499999986,47.263541733333334,21.4067094627056,16,2,36,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,LVJS,VJ,Government-Aided Autonomous,1,42.5186027,86.1075077,3.8930757,43.588905,-82.214432,-19.312763500000003,-125.803337,44.17306203333334,41.1321788145838,16,2,38,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,PWDOBCS,OBC,Government-Aided Autonomous,1,41.9139826,94.208479,2.34375,52.2944964,-91.864729,-19.7851163,-144.1592254,46.15540386666667,46.0790011755014,16,2,41,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,PWDOPENS,OPEN,Government-Aided Autonomous,1,43.3167495,92.1155289,11.387767,48.7987794,-80.7277619,-15.964491250000002,-129.52654130000002,48.94001513333333,40.65659506934937,16,2,43,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024210,Computer Science and Engineering,State Level,TFWS,TFWS,Government-Aided Autonomous,1,63.088298,84.2006246,38.4109612,21.112326599999996,-45.789663399999995,-12.3386684,-66.90198999999998,61.89996126666667,22.917949880283068,16,2,45,9,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,DEFOPENS,OPEN,Government-Aided Autonomous,1,94.8196814,48.9725355,19.1157452,-45.847145899999994,-29.8567903,-37.85196809999999,15.990355599999994,54.30265403333333,38.13238927379132,40,2,1,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GNT1S,NT1,Government-Aided Autonomous,1,91.5164369,96.6535742,17.3380806,5.137137299999992,-79.3154936,-37.08917815,-84.45263089999999,68.50269723333334,44.384243165077635,40,2,7,1,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GNT2S,NT2,Government-Aided Autonomous,1,67.4824177,81.4853713,15.9989858,14.002953599999998,-65.4863855,-25.74171595,-79.4893391,54.98892493333333,34.48452105795754,40,2,9,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GNT3S,NT3,Government-Aided Autonomous,1,5.2450064,89.0822549,36.0381755,83.8372485,-53.044079399999994,15.396584550000004,-136.8813279,43.4551456,42.40789599957664,40,2,11,3,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GOBCS,OBC,Government-Aided Autonomous,1,84.6811929,85.1488129,7.151896,0.4676199999999966,-77.9969169,-38.76464845,-78.4645369,58.99396726666666,44.897159509591575,40,2,13,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GOPENS,OPEN,Government-Aided Autonomous,1,70.7220669,84.216054,40.2848342,13.493987099999998,-43.9312198,-15.218616350000001,-57.4252069,65.07431836666667,22.50357340292436,40,2,16,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GSCS,SC,Government-Aided Autonomous,1,36.1623265,82.2034564,11.047683,46.041129899999994,-71.15577339999999,-12.557321749999996,-117.19690329999997,43.13782196666667,36.08710538117669,40,2,18,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GSTS,ST,Government-Aided Autonomous,1,64.886326,91.4358152,15.201762,26.549489199999996,-76.23405319999999,-24.842281999999997,-102.78354239999999,57.174634399999995,38.69767896560774,40,2,20,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,GVJS,VJ,Government-Aided Autonomous,1,71.1253958,93.6017282,26.1271353,22.47633239999999,-67.4745929,-22.499130250000007,-89.9509253,63.61808643333333,34.35804043015715,40,2,22,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,LNT2S,NT2,Government-Aided Autonomous,1,75.6487214,67.711928,40.1066152,-7.936793399999999,-27.6053128,-17.7710531,-19.6685194,61.15575486666666,18.656041458431126,40,2,26,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,LOBCS,OBC,Government-Aided Autonomous,1,32.4992712,70.5106049,19.1157452,38.0113337,-51.394859700000005,-6.691763000000002,-89.4061934,40.70854043333333,26.662745111947608,40,2,30,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,LOPENS,OPEN,Government-Aided Autonomous,1,57.6946774,24.8864926,13.647753,-32.80818480000001,-11.2387396,-22.023462200000004,21.569445200000004,32.076307666666665,22.88674218394744,40,2,32,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,LSCS,SC,Government-Aided Autonomous,1,12.219415,11.7198075,13.5903735,-0.49960749999999976,1.8705660000000002,0.6854792500000002,2.3701735,12.509865333333332,0.9685170815164199,40,2,34,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,LSTS,ST,Government-Aided Autonomous,1,70.2135829,6.1050754,34.5790896,-64.1085075,28.474014200000003,-17.81724665,92.5825217,36.96591596666667,32.12083262538271,40,2,36,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,LVJS,VJ,Government-Aided Autonomous,1,38.5667023,69.7774101,50.0353239,31.210707799999994,-19.742086199999996,5.734310799999999,-50.95279399999999,52.793145433333336,15.787059734210576,40,2,38,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,PWDOPENS,OPEN,Government-Aided Autonomous,1,45.9187639,65.0367935,61.8908693,19.1180296,-3.145924200000003,7.986052699999998,-22.263953800000003,57.61547556666667,10.251049098891707,40,2,43,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610,Information Technology,State Level,TFWS,TFWS,Government-Aided Autonomous,1,84.8685155,75.8958975,47.4207012,-8.972617999999997,-28.4751963,-18.72390715,-19.502578300000003,69.39503806666666,19.551996803160293,40,2,45,9,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,EWS,EWS,Government-Aided Autonomous,1,71.9798416,41.1609401,73.5848302,-30.818901500000003,32.4238901,0.8024942999999993,63.242791600000004,62.24187063333333,18.27425022305845,29,2,5,0,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,GNT2S,NT2,Government-Aided Autonomous,1,63.7783399,36.029881,57.1543272,-27.748458899999996,21.124446199999994,-3.3120063500000008,48.87290509999999,52.320849366666664,14.491933059645314,29,2,9,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,GOBCS,OBC,Government-Aided Autonomous,1,78.3504176,29.2444305,60.2951569,-49.1059871,31.050726400000002,-9.027630349999999,80.1567135,55.963335,24.83793475706729,29,2,13,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,GOPENS,OPEN,Government-Aided Autonomous,1,83.1461738,37.1297299,16.6009499,-46.0164439,-20.52878,-33.27261195,25.487663899999998,45.625617866666666,34.07641105269005,29,2,16,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,GSCS,SC,Government-Aided Autonomous,1,94.0440653,13.9344262,66.8404462,-80.1096391,52.90602,-13.601809549999999,133.0156591,58.27297923333333,40.736220821914195,29,2,18,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,GSTS,ST,Government-Aided Autonomous,1,83.6868736,6.1669865,64.6500162,-77.5198871,58.483029699999996,-9.518428700000005,136.0029168,51.5012921,40.39801892534617,29,2,20,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,GVJS,VJ,Government-Aided Autonomous,1,93.1639296,3.0928999,63.0759599,-90.0710297,59.98306,-15.043984849999998,150.0540897,53.11092980000001,45.85492303422829,29,2,22,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,LOBCS,OBC,Government-Aided Autonomous,1,11.3082039,5.8837392,64.4664266,-5.424464700000001,58.582687400000005,26.57911135,64.0071521,27.21945656666667,32.37064699412742,29,2,30,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,LOPENS,OPEN,Government-Aided Autonomous,1,95.7384206,45.8483896,73.3652047,-49.890031,27.51681510000001,-11.186607949999996,77.40684610000001,71.65067163333333,24.989167973799372,29,2,32,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,LSCS,SC,Government-Aided Autonomous,1,87.4840478,2.9457973,57.2537563,-84.5382505,54.307959,-15.115145750000003,138.8462095,49.227867133333326,42.83678468427457,29,2,34,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,LSTS,ST,Government-Aided Autonomous,1,84.8888044,38.8357386,61.6354671,-46.0530658,22.7997285,-11.62666865,68.8527943,61.78667003333334,23.026905222805535,29,2,36,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202029310,Electrical Engineering,State Level,TFWS,TFWS,Government-Aided Autonomous,1,65.2657662,47.6387427,57.3310702,-17.6270235,9.692327499999998,-3.967348000000001,27.319350999999997,56.74519303333333,8.828104462918644,29,2,45,9,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,DEFOBCS,OBC,Government-Aided Autonomous,1,59.4192464,75.1338688,25.7846411,15.714622400000003,-49.3492277,-16.81730265,-65.0638501,53.44591876666667,25.21105017463512,35,2,0,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,DEFOPENS,OPEN,Government-Aided Autonomous,1,63.5478045,69.597699,8.8496667,6.049894500000008,-60.748032300000006,-27.3490689,-66.79792680000001,47.33172340000001,33.463440076623826,35,2,1,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,DEFROBCS,OBC,Government-Aided Autonomous,1,59.0639291,69.6924231,13.7020033,10.628493999999996,-55.9904198,-22.6809629,-66.6189138,47.4861185,29.7366112908341,35,2,3,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GNT1S,NT1,Government-Aided Autonomous,1,22.4871071,69.6572694,67.8440824,47.1701623,-1.8131869999999992,22.67848765,-48.9833493,53.329486300000006,26.72566515190383,35,2,7,1,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GNT2S,NT2,Government-Aided Autonomous,1,60.7344231,69.597699,67.6869909,8.863275900000005,-1.910708100000008,3.4762838999999985,-10.773984000000013,66.006371,4.664523272113371,35,2,9,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GNT3S,NT3,Government-Aided Autonomous,1,55.2181517,66.0524144,72.5041736,10.834262700000004,6.451759199999998,8.64301095,-4.382503500000006,64.5915799,8.73511112460011,35,2,11,3,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GOBCS,OBC,Government-Aided Autonomous,1,59.6829046,59.9156802,71.3988776,0.23277559999999653,11.483197400000009,5.857986500000003,11.250421800000012,63.665820800000006,6.698034915108204,35,2,13,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GOPENS,OPEN,Government-Aided Autonomous,1,8.2596443,70.2813361,63.5370419,62.021691800000006,-6.744294200000006,27.6386988,-68.76598600000001,47.35934076666667,34.028827101490556,35,2,16,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GSCS,SC,Government-Aided Autonomous,1,13.5287968,64.0952985,73.4250332,50.566501699999996,9.329734700000003,29.9481182,-41.23676699999999,50.349709499999996,32.227250835882074,35,2,18,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GSTS,ST,Government-Aided Autonomous,1,64.0609282,41.0926455,70.8722936,-22.968282700000003,29.779648100000003,3.4056827,52.747930800000006,58.67528910000001,15.60322696196351,35,2,20,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,GVJS,VJ,Government-Aided Autonomous,1,54.5241174,69.597699,69.275473,15.073581600000004,-0.32222600000000057,7.375677800000002,-15.395807600000005,64.46576313333334,8.611225076265148,35,2,22,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,LNT2S,NT2,Government-Aided Autonomous,1,36.1594098,68.3823818,46.3188381,32.222972000000006,-22.063543700000004,5.079714150000001,-54.28651570000001,50.28687656666667,16.473887764668845,35,2,26,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,LOBCS,OBC,Government-Aided Autonomous,1,51.2600953,65.107535,16.1364215,13.847439699999995,-48.9711135,-17.561836900000003,-62.8185532,44.16801726666667,25.2441214440241,35,2,30,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,LOPENS,OPEN,Government-Aided Autonomous,1,48.2193247,71.9809302,68.0717863,23.7616055,-3.9091439000000037,9.926230799999999,-27.670749400000005,62.75734706666666,12.741111500100844,35,2,32,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,LSCS,SC,Government-Aided Autonomous,1,59.4192464,68.9337823,61.6354671,9.514535900000006,-7.298315200000005,1.1081103500000005,-16.81285110000001,63.3294986,4.9783436392379965,35,2,34,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,LSTS,ST,Government-Aided Autonomous,1,63.5478045,63.6910141,72.5041736,0.14320959999999872,8.813159500000005,4.478184550000002,8.669949900000006,66.5809974,5.130120804578377,35,2,36,8,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,LVJS,VJ,Government-Aided Autonomous,1,54.1664697,67.1534217,55.1151268,12.986951999999995,-12.038294899999997,0.4743285499999992,-25.025246899999992,58.81167273333333,7.239721641092865,35,2,38,10,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202037210,Electronics and Telecommunication Engg,State Level,TFWS,TFWS,Government-Aided Autonomous,1,55.257059,44.0513989,7.151896,-11.205660099999996,-36.8995029,-24.0525815,-25.693842800000006,35.486784633333336,25.170243144767888,35,2,45,9,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,EWS,EWS,Government-Aided Autonomous,1,29.9372742,58.1382561,30.9687071,28.2009819,-27.169549,0.5157164499999993,-55.3705309,39.681412466666664,15.99241292412713,41,2,5,0,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,GNT2S,NT2,Government-Aided Autonomous,1,66.8137813,32.4663078,38.7773761,-34.3474735,6.311068299999995,-14.018202600000002,40.658541799999995,46.01915506666666,18.283045586275893,41,2,9,2,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,GNT3S,NT3,Government-Aided Autonomous,1,32.2127079,23.2280676,39.2350823,-8.984640299999999,16.007014700000003,3.511187200000002,24.991655,31.558619266666668,8.023528142699815,41,2,11,3,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,GOBCS,OBC,Government-Aided Autonomous,1,10.1982314,19.6543598,52.0276576,9.456128400000003,32.373297799999996,20.9147131,22.91716939999999,27.293416266666668,21.936080138233518,41,2,13,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,GOPENS,OPEN,Government-Aided Autonomous,1,66.2117981,52.2466614,45.5784574,-13.965136699999995,-6.668204000000003,-10.316670349999999,7.296932699999992,54.6789723,10.529519901033627,41,2,16,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,GSCS,SC,Government-Aided Autonomous,1,57.2112851,80.0408747,34.1954023,22.829589600000006,-45.845472400000006,-11.5079414,-68.67506200000001,57.14918736666667,22.922799283489667,41,2,18,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,LOBCS,OBC,Government-Aided Autonomous,1,12.9353233,4.9294633,21.3858708,-8.00586,16.456407499999997,4.225273749999999,24.462267499999996,13.083552466666667,8.229205056741632,41,2,30,4,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,LOPENS,OPEN,Government-Aided Autonomous,1,17.5316365,27.6545345,39.5390798,10.122898,11.884545300000003,11.003721650000001,1.7616473000000035,28.241750266666667,11.015466713587092,41,2,32,5,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,LSCS,SC,Government-Aided Autonomous,1,7.0709457,3.8430355,11.7157385,-3.2279102,7.8727030000000005,2.3223964,11.100613200000002,7.5432399000000006,3.957544628941976,41,2,34,7,3
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610,Instrumentation Engineering,State Level,LVJS,VJ,Government-Aided Autonomous,1,19.1072714,29.4111028,59.3445914,10.3038314,29.9334886,20.11866,19.6296572,35.95432186666667,20.901453705696948,41,2,38,10,3
